,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,path,date_str,datetime,timestamp
1056,Mon 05:53:41 AM,46.8396,18.556,← 299°,401.0,461.0,"38,000",,FlightAware ADS-B (BTS / LZIB),Arrivals,TKJ1,2025-03-24 13:04:30,"46.8396, 18.556",2025-03-24,2025-03-24 05:53:41,1742795621000
1057,Mon 05:54:20 AM,46.8742,18.4646,← 299°,402.0,463.0,"38,000",,FlightAware ADS-B (VIE / LOWW),Arrivals,TKJ1,2025-03-24 13:04:30,"46.8742, 18.4646",2025-03-24,2025-03-24 05:54:20,1742795660000
1058,Mon 05:54:50 AM,46.901,18.3941,← 299°,402.0,463.0,"38,000",,FlightAware ADS-B (VIE / LOWW),Arrivals,TKJ1,2025-03-24 13:04:30,"46.901, 18.3941",2025-03-24,2025-03-24 05:54:50,1742795690000
1059,Mon 05:55:20 AM,46.9288,18.32,← 299°,401.0,461.0,"38,000",25,FlightAware ADS-B (LOAS),Arrivals,TKJ1,2025-03-24 13:04:30,"46.9288, 18.32",2025-03-24,2025-03-24 05:55:20,1742795720000
1060,Mon 05:55:50 AM,46.9547,18.2504,← 299°,400.0,460.0,"38,025",,FlightAware ADS-B (ZBE / LKZA),Arrivals,TKJ1,2025-03-24 13:04:30,"46.9547, 18.2504",2025-03-24,2025-03-24 05:55:50,1742795750000
1061,Mon 05:56:21 AM,46.9831,18.174,← 300°,397.0,457.0,"38,000",-25,FlightAware ADS-B (VIE / LOWW),Arrivals,TKJ1,2025-03-24 13:04:30,"46.9831, 18.174",2025-03-24,2025-03-24 05:56:21,1742795781000
1062,Mon 05:56:51 AM,47.0095,18.1041,← 300°,395.0,455.0,"38,000",,FlightAware ADS-B (VIE / LOWW),Arrivals,TKJ1,2025-03-24 13:04:30,"47.0095, 18.1041",2025-03-24,2025-03-24 05:56:51,1742795811000
1063,Mon 05:57:21 AM,47.0353,18.0356,← 299°,393.0,452.0,"38,000",,FlightAware ADS-B (BTS / LZIB),Arrivals,TKJ1,2025-03-24 13:04:30,"47.0353, 18.0356",2025-03-24,2025-03-24 05:57:21,1742795841000
1064,Mon 05:57:51 AM,47.0607,17.9675,← 299°,390.0,449.0,"38,000",,FlightAware ADS-B (LHBS),Arrivals,TKJ1,2025-03-24 13:04:30,"47.0607, 17.9675",2025-03-24,2025-03-24 05:57:51,1742795871000
1065,Mon 05:58:21 AM,47.0868,17.8973,← 298°,393.0,452.0,"38,000",,FlightAware ADS-B (BJY / LYBT),Arrivals,TKJ1,2025-03-24 13:04:30,"47.0868, 17.8973",2025-03-24,2025-03-24 05:58:21,1742795901000
1066,Mon 05:58:51 AM,47.1133,17.8254,← 298°,402.0,463.0,"38,000",,FlightAware ADS-B (LHFM),Arrivals,TKJ1,2025-03-24 13:04:30,"47.1133, 17.8254",2025-03-24,2025-03-24 05:58:51,1742795931000
1067,Mon 05:59:21 AM,47.1394,17.7543,← 299°,405.0,466.0,"38,000",,FlightAware ADS-B (LZTN),Arrivals,TKJ1,2025-03-24 13:04:30,"47.1394, 17.7543",2025-03-24,2025-03-24 05:59:21,1742795961000
1068,Mon 05:59:51 AM,47.1652,17.6842,← 298°,405.0,466.0,"38,000",,FlightAware ADS-B (LZPT),Arrivals,TKJ1,2025-03-24 13:04:30,"47.1652, 17.6842",2025-03-24,2025-03-24 05:59:51,1742795991000
1069,Mon 06:00:21 AM,47.1926,17.6094,← 298°,407.0,468.0,"38,000",,FlightAware ADS-B (ZAG / LDZA),Arrivals,TKJ1,2025-03-24 13:04:30,"47.1926, 17.6094",2025-03-24,2025-03-24 06:00:21,1742796021000
1070,Mon 06:00:51 AM,47.2197,17.5357,← 298°,410.0,472.0,"38,000",,FlightAware ADS-B (ZAG / LDZA),Arrivals,TKJ1,2025-03-24 13:04:30,"47.2197, 17.5357",2025-03-24,2025-03-24 06:00:51,1742796051000
1071,Mon 06:01:21 AM,47.2459,17.4635,← 298°,414.0,476.0,"38,000",,FlightAware ADS-B (PRV / LKPO),Arrivals,TKJ1,2025-03-24 13:04:30,"47.2459, 17.4635",2025-03-24,2025-03-24 06:01:21,1742796081000
1072,Mon 06:01:51 AM,47.2734,17.3875,← 298°,418.0,481.0,"38,000",,FlightAware ADS-B (SOB / LHSM),Arrivals,TKJ1,2025-03-24 13:04:30,"47.2734, 17.3875",2025-03-24,2025-03-24 06:01:51,1742796111000
1073,Mon 06:02:21 AM,47.3006,17.3128,← 298°,420.0,483.0,"38,000",,FlightAware ADS-B (PED / LKPD),Arrivals,TKJ1,2025-03-24 13:04:30,"47.3006, 17.3128",2025-03-24,2025-03-24 06:02:21,1742796141000
1074,Mon 06:02:51 AM,47.3287,17.2353,← 298°,422.0,486.0,"38,000",,FlightAware ADS-B (OLO / LKOL),Arrivals,TKJ1,2025-03-24 13:04:30,"47.3287, 17.2353",2025-03-24,2025-03-24 06:02:51,1742796171000
1075,Mon 06:03:21 AM,47.3555,17.1616,← 298°,424.0,488.0,"38,000",,FlightAware ADS-B (PED / LKPD),Arrivals,TKJ1,2025-03-24 13:04:30,"47.3555, 17.1616",2025-03-24,2025-03-24 06:03:21,1742796201000
1076,Mon 06:03:43 AM,47.3763,17.1039,← 298°,426.0,490.0,"38,000",,FlightAware ADS-B (LKCS),Arrivals,TKJ1,2025-03-24 13:04:30,"47.3763, 17.1039",2025-03-24,2025-03-24 06:03:43,1742796223000
1077,Mon 06:04:13 AM,47.4036,17.0276,← 298°,429.0,494.0,"38,000",,FlightAware ADS-B (PRV / LKPO),Arrivals,TKJ1,2025-03-24 13:04:30,"47.4036, 17.0276",2025-03-24,2025-03-24 06:04:13,1742796253000
1078,Mon 06:04:57 AM,47.445,16.9118,← 298°,433.0,498.0,"38,000",,FlightAware ADS-B (LOGK),Arrivals,TKJ1,2025-03-24 13:04:30,"47.445, 16.9118",2025-03-24,2025-03-24 06:04:57,1742796297000
1079,Mon 06:05:27 AM,47.4724,16.8349,← 298°,433.0,498.0,"38,000",,FlightAware ADS-B (BRQ / LKTB),Arrivals,TKJ1,2025-03-24 13:04:30,"47.4724, 16.8349",2025-03-24,2025-03-24 06:05:27,1742796327000
1080,Mon 06:05:57 AM,47.5008,16.7554,← 298°,431.0,496.0,"38,000",,FlightAware ADS-B (LOGH),Arrivals,TKJ1,2025-03-24 13:04:30,"47.5008, 16.7554",2025-03-24,2025-03-24 06:05:57,1742796357000
1081,Mon 06:06:27 AM,47.5269,16.6775,← 296°,430.0,495.0,"38,000",,FlightAware ADS-B (BRQ / LKTB),Arrivals,TKJ1,2025-03-24 13:04:30,"47.5269, 16.6775",2025-03-24,2025-03-24 06:06:27,1742796387000
1082,Mon 06:06:59 AM,47.5545,16.5931,← 297°,431.0,496.0,"38,000",,FlightAware ADS-B (LOXN),Arrivals,TKJ1,2025-03-24 13:04:30,"47.5545, 16.5931",2025-03-24,2025-03-24 06:06:59,1742796419000
1083,Mon 06:07:29 AM,47.5806,16.5142,← 296°,433.0,498.0,"38,000",,FlightAware ADS-B (EPRG),Arrivals,TKJ1,2025-03-24 13:04:30,"47.5806, 16.5142",2025-03-24,2025-03-24 06:07:29,1742796449000
1084,Mon 06:07:59 AM,47.6075,16.4329,← 296°,434.0,499.0,"38,000",,FlightAware ADS-B (EPRG),Arrivals,TKJ1,2025-03-24 13:04:30,"47.6075, 16.4329",2025-03-24,2025-03-24 06:07:59,1742796479000
1085,Mon 06:08:29 AM,47.6331,16.3551,← 296°,435.0,501.0,"38,000",,FlightAware ADS-B (LKJA),Arrivals,TKJ1,2025-03-24 13:04:30,"47.6331, 16.3551",2025-03-24,2025-03-24 06:08:29,1742796509000
1086,Mon 06:08:59 AM,47.6601,16.2732,← 296°,436.0,502.0,"38,000",,FlightAware ADS-B (PZY / LZPP),Arrivals,TKJ1,2025-03-24 13:04:30,"47.6601, 16.2732",2025-03-24,2025-03-24 06:08:59,1742796539000
1087,Mon 06:09:29 AM,47.686,16.1943,← 296°,424.0,488.0,"38,000",,FlightAware ADS-B (BRQ / LKTB),Arrivals,TKJ1,2025-03-24 13:04:30,"47.686, 16.1943",2025-03-24,2025-03-24 06:09:29,1742796569000
1088,Mon 06:09:59 AM,47.7117,16.1154,← 296°,425.0,489.0,"38,000",,FlightAware ADS-B (LOGH),Arrivals,TKJ1,2025-03-24 13:04:30,"47.7117, 16.1154",2025-03-24,2025-03-24 06:09:59,1742796599000
1089,Mon 06:10:29 AM,47.7369,16.0376,← 296°,425.0,489.0,"38,000",,FlightAware ADS-B (VIE / LOWW),Arrivals,TKJ1,2025-03-24 13:04:30,"47.7369, 16.0376",2025-03-24,2025-03-24 06:10:29,1742796629000
1090,Mon 06:10:59 AM,47.7625,15.9595,← 296°,424.0,488.0,"38,000",,FlightAware ADS-B (VIE / LOWW),Arrivals,TKJ1,2025-03-24 13:04:30,"47.7625, 15.9595",2025-03-24,2025-03-24 06:10:59,1742796659000
1091,Mon 06:11:15 AM,47.7762,15.9175,← 296°,423.0,487.0,"38,000",,FlightAware ADS-B (LOGK),Arrivals,TKJ1,2025-03-24 13:04:30,"47.7762, 15.9175",2025-03-24,2025-03-24 06:11:15,1742796675000
1092,Mon 06:11:35 AM,47.7936,15.8638,← 297°,422.0,486.0,"38,000",,FlightAware ADS-B (LOXN),Arrivals,TKJ1,2025-03-24 13:04:30,"47.7936, 15.8638",2025-03-24,2025-03-24 06:11:35,1742796695000
1093,Mon 06:12:05 AM,47.8189,15.7848,← 295°,422.0,486.0,"38,000",,FlightAware ADS-B (VIE / LOWW),Arrivals,TKJ1,2025-03-24 13:04:30,"47.8189, 15.7848",2025-03-24,2025-03-24 06:12:05,1742796725000
1094,Mon 06:12:35 AM,47.8436,15.7074,← 296°,420.0,483.0,"38,000",,FlightAware ADS-B (PED / LKPD),Arrivals,TKJ1,2025-03-24 13:04:30,"47.8436, 15.7074",2025-03-24,2025-03-24 06:12:35,1742796755000
1095,Mon 06:13:05 AM,47.8683,15.6305,← 295°,420.0,483.0,"38,000",,FlightAware ADS-B (LZTN),Arrivals,TKJ1,2025-03-24 13:04:30,"47.8683, 15.6305",2025-03-24,2025-03-24 06:13:05,1742796785000
1096,Mon 06:13:35 AM,47.8929,15.5528,← 295°,417.0,480.0,"38,000",,FlightAware ADS-B (EDPA),Arrivals,TKJ1,2025-03-24 13:04:30,"47.8929, 15.5528",2025-03-24,2025-03-24 06:13:35,1742796815000
1097,Mon 06:14:05 AM,47.9178,15.4742,← 295°,418.0,481.0,"38,000",,FlightAware ADS-B (BRQ / LKTB),Arrivals,TKJ1,2025-03-24 13:04:30,"47.9178, 15.4742",2025-03-24,2025-03-24 06:14:05,1742796845000
1098,Mon 06:14:35 AM,47.943,15.3947,← 295°,418.0,481.0,"38,000",,FlightAware ADS-B (LHEM),Arrivals,TKJ1,2025-03-24 13:04:30,"47.943, 15.3947",2025-03-24,2025-03-24 06:14:35,1742796875000
1099,Mon 06:15:05 AM,47.9673,15.318,← 295°,419.0,482.0,"38,000",,FlightAware ADS-B (EPRG),Arrivals,TKJ1,2025-03-24 13:04:30,"47.9673, 15.318",2025-03-24,2025-03-24 06:15:05,1742796905000
1100,Mon 06:15:35 AM,47.9924,15.2389,← 295°,420.0,483.0,"38,000",,FlightAware ADS-B (LKNA),Arrivals,TKJ1,2025-03-24 13:04:30,"47.9924, 15.2389",2025-03-24,2025-03-24 06:15:35,1742796935000
1101,Mon 06:16:05 AM,48.0168,15.1611,← 295°,423.0,487.0,"38,000",,FlightAware ADS-B (LKRA),Arrivals,TKJ1,2025-03-24 13:04:30,"48.0168, 15.1611",2025-03-24,2025-03-24 06:16:05,1742796965000
1102,Mon 06:16:35 AM,48.0415,15.0821,← 295°,427.0,491.0,"38,000",,FlightAware ADS-B (BTS / LZIB),Arrivals,TKJ1,2025-03-24 13:04:30,"48.0415, 15.0821",2025-03-24,2025-03-24 06:16:35,1742796995000
1103,Mon 06:17:05 AM,48.0666,15.0016,← 295°,429.0,494.0,"38,000",,FlightAware ADS-B (PRG / LKPR),Arrivals,TKJ1,2025-03-24 13:04:30,"48.0666, 15.0016",2025-03-24,2025-03-24 06:17:05,1742797025000
